timestamp,location,longitude,latitude,elevation,longitude(index),latitude(index),eMAS_file,Aeronet_file,cval_eMAS,nval_eMAS,meanval_eMAS_550,std_eMAS,nval_aeronet,std_aeronet,meanval_aeronet_550_intrp,meanval_aeronet_550_intrp_r2,meanval_aeronet_1640,meanval_aeronet_1020,meanval_aeronet_870,meanval_aeronet_675,meanval_aeronet_667,meanval_aeronet_555,meanval_aeronet_551,meanval_aeronet_532,meanval_aeronet_531,meanval_aeronet_500,meanval_aeronet_490,meanval_aeronet_443,meanval_aeronet_440,meanval_aeronet_412,meanval_aeronet_380,meanval_aeronet_340
2013-09-18 20:49:00,DRAGON_Clinton,-95.257,29.734,10.0,356,38,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Sept/Emas_18Sept/eMASL2AER_13967_25_20130918_2049_2101_20160628_1021.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/130501_131101_DRAGON_Clinton.lev20,--,1,0.333,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-09-18 20:49:00,DRAGON_Deer_Park,-95.128,29.67,10.0,348,68,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Sept/Emas_18Sept/eMASL2AER_13967_25_20130918_2049_2101_20160628_1021.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/130501_131101_DRAGON_Deer_Park.lev20,--,2,0.3205,0.0335,9,0.005404980536540805,0.0909603618746,0.997100765933,0.03697544444444444,0.04842111111111111,0.05307911111111111,0.07154922222222222,nan,nan,nan,nan,nan,0.10571433333333334,nan,nan,0.11793933333333333,nan,0.13338188888888888,0.1621092222222222
2013-09-18 20:49:00,DRAGON_ManvelCroix,-95.393,29.52,19.0,433,52,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Sept/Emas_18Sept/eMASL2AER_13967_25_20130918_2049_2101_20160628_1021.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/130501_131101_DRAGON_ManvelCroix.lev20,0.168,6,0.233666666667,0.0407008053428,2,0.0059860625,0.094324545436,0.993092461936,0.050445500000000004,0.0461385,0.051097500000000004,0.0723545,nan,nan,nan,nan,nan,0.11530499999999999,nan,nan,0.117235,nan,0.15263,0.17265450000000002
2013-09-18 20:49:00,DRAGON_UH_W_Liberty,-94.978,30.058,24.0,222,31,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Sept/Emas_18Sept/eMASL2AER_13967_25_20130918_2049_2101_20160628_1021.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/130501_131101_DRAGON_UH_W_Liberty.lev20,--,0,nan,nan,4,0.010564146136222667,0.130449449007,0.993061457988,0.04564225,0.05791399999999999,0.07674575,0.0879515,nan,nan,nan,nan,nan,0.15595325,nan,nan,0.183724,nan,0.22386575,0.25615899999999997
2013-09-18 20:49:00,Univ_of_Houston,-95.342,29.718,65.0,375,26,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Sept/Emas_18Sept/eMASL2AER_13967_25_20130918_2049_2101_20160628_1021.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_Univ_of_Houston.lev20,--,4,0.252,0.0415391381711,2,0.0011427499999999988,0.0767228245983,0.998399011403,0.0395625,0.036276499999999996,0.043616,0.0569915,nan,nan,nan,nan,nan,0.090728,nan,nan,0.10465550000000001,nan,0.128799,0.154889
2013-09-11 19:49:00,Baskin,-91.739,32.282,23.0,247,36,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Sept/Emas_11Sept/eMASL2AER_13964_13_20130911_1949_2002_20160628_0952.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_Baskin.lev20,--,7,0.561,0.129504550389,7,0.026069040778030548,0.265972525363,0.999370577797,0.0442795,0.08395657142857142,0.11810971428571428,0.17816742857142856,nan,nan,nan,nan,nan,0.3216772857142857,nan,nan,0.3814045714285714,nan,0.4656737142857143,0.5451332857142858
2013-09-11 19:49:00,Caldwell_Parish_HS,-92.096,32.06,50.0,126,45,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Sept/Emas_11Sept/eMASL2AER_13964_13_20130911_1949_2002_20160628_0952.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_Caldwell_Parish_HS.lev20,--,26,0.434730769231,0.0290828494164,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-09-11 20:10:00,Leland_HS,-90.893,33.402,37.0,248,35,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Sept/Emas_11Sept/eMASL2AER_13964_14_20130911_2010_2023_20160628_0952.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_Leland_HS.lev20,0.595,16,0.5268125,0.130537455712,4,0.03491733720787691,0.291040256166,0.999670396582,0.049419000000000005,0.0854705,0.1175785,0.19816775,nan,nan,nan,nan,nan,0.349501,nan,nan,0.42284450000000007,nan,0.5191605,0.60835325
2013-08-01 21:52:00,Fresno_2,-119.773,36.785,100.0,119,38,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_01Aug/eMASL2AER_13948_01_20130801_2152_2210_20160627_1507.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_Fresno_2.lev20,--,7,0.412,0.0316588962898,4,0.012026812344267118,0.0643514634151,0.94382121714,nan,0.009089249999999998,0.03511875,0.044615249999999995,nan,nan,nan,nan,nan,0.0670125,nan,nan,0.061081500000000004,nan,0.079118,0.066196
2013-08-01 22:12:00,Monterey,-121.855,36.593,50.0,243,36,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_01Aug/eMASL2AER_13948_02_20130801_2212_2225_20160627_1507.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_Monterey.lev20,--,3,0.031,0.0438482230731,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-08-01 22:48:00,UCSB,-119.845,34.415,33.0,231,10,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_01Aug/eMASL2AER_13948_04_20130801_2248_2302_20160627_1508.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_UCSB.lev20,--,3,0.171666666667,0.031584102893,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-08-21 16:40:00,UAHuntsville,-86.645,34.725,223.0,640,34,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_21Aug/eMASL2AER_13956_07_20130821_1640_1704_20160627_1540.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_UAHuntsville.lev20,--,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-08-21 21:03:00,DRAGON_Galveston,-94.861,29.254,1.0,974,41,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_21Aug/eMASL2AER_13956_24_20130821_2103_2130_20160627_1545.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/130501_131101_DRAGON_Galveston.lev20,2.733,9,1.67755555556,1.06952503592,19,0.006882215633638539,0.100448623686,0.983199528608,0.0565121052631579,0.05780657894736843,0.0747988947368421,0.07975368421052632,nan,nan,nan,nan,nan,0.11574889473684209,nan,nan,0.12036726315789474,nan,0.14320636842105264,0.1655276842105263
2013-08-21 21:03:00,DRAGON_Galveston_DP,-94.861,29.254,1.0,974,41,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_21Aug/eMASL2AER_13956_24_20130821_2103_2130_20160627_1545.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/130501_131101_DRAGON_Galveston_DP.lev20,2.733,9,1.67755555556,1.06952503592,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-08-23 15:58:00,Leland_HS,-90.893,33.402,37.0,181,29,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_23Aug/eMASL2AER_13957_02_20130823_1558_1621_20160627_1546.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_Leland_HS.lev20,0.973,21,1.22095238095,0.443001179853,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-08-23 16:27:00,Leland_HS,-90.893,33.402,37.0,772,42,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_23Aug/eMASL2AER_13957_03_20130823_1627_1654_20160627_1547.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_Leland_HS.lev20,--,8,1.126875,0.091184479902,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-08-23 17:01:00,Leland_HS,-90.893,33.402,37.0,272,28,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_23Aug/eMASL2AER_13957_04_20130823_1701_1727_20160627_1548.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_Leland_HS.lev20,--,1,1.159,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-08-23 19:33:00,Leland_HS,-90.893,33.402,37.0,106,28,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_23Aug/eMASL2AER_13957_12_20130823_1933_1957_20160627_1551.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_Leland_HS.lev20,--,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-08-23 20:04:00,Leland_HS,-90.893,33.402,37.0,646,43,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_23Aug/eMASL2AER_13957_13_20130823_2004_2028_20160627_1551.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_Leland_HS.lev20,0.856,8,0.8665,0.0288444102037,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-08-23 20:48:00,Leland_HS,-90.893,33.402,37.0,92,28,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_23Aug/eMASL2AER_13957_14_20130823_2048_2113_20160627_1552.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_Leland_HS.lev20,--,12,0.903916666667,0.127800272778,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-08-30 17:59:00,SEARCH-Centreville2,-87.25,32.903,126.0,335,36,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_30Aug/eMASL2AER_13959_03_20130830_1759_1827_20160627_1603.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/130501_131101_SEARCH-Centreville2.lev20,--,4,1.02425,0.0319482002623,3,0.002637519512014143,0.37884936147,0.999068183144,0.057231333333333335,0.10854066666666666,0.16337033333333334,0.25658766666666666,nan,nan,nan,nan,nan,0.44585766666666665,nan,nan,0.5353176666666667,nan,0.649743,0.7242796666666665
2013-08-30 17:59:00,SEARCH-Centreville,-87.25,32.903,126.0,335,36,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_30Aug/eMASL2AER_13959_03_20130830_1759_1827_20160627_1603.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_SEARCH-Centreville.lev20,--,4,1.02425,0.0319482002623,3,0.014717934865758703,0.413665407022,0.969579527038,0.09634,0.10218933333333334,0.21324866666666664,0.27781466666666665,nan,nan,nan,nan,nan,0.459624,nan,nan,0.550236,nan,0.6827006666666667,nan
2013-08-30 18:54:00,IMPROVE-MammothCave,-86.148,37.132,235.0,368,36,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_30Aug/eMASL2AER_13959_05_20130830_1854_1909_20160627_1604.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_IMPROVE-MammothCave.lev20,--,10,0.4734,0.055326666265,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-08-30 19:17:00,IMPROVE-MammothCave,-86.148,37.132,235.0,241,36,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_30Aug/eMASL2AER_13959_07_20130830_1917_1930_20160627_1604.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_IMPROVE-MammothCave.lev20,0.629,15,0.6116,0.0944018361403,1,0.0,0.262557941237,0.997862410267,0.055813999999999996,0.077149,0.115829,0.178393,nan,nan,nan,nan,nan,0.310835,nan,nan,0.377539,nan,0.48095299999999996,0.546183
2013-08-30 19:39:00,IMPROVE-MammothCave,-86.148,37.132,235.0,248,36,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_30Aug/eMASL2AER_13959_09_20130830_1939_1952_20160627_1605.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_IMPROVE-MammothCave.lev20,0.342,29,0.373482758621,0.036190702454,2,0.013719937500000005,0.276608205445,0.997954863178,0.057757,0.08118600000000001,0.12182950000000001,0.1878795,nan,nan,nan,nan,nan,0.327688,nan,nan,0.39722650000000004,nan,0.5052205,0.5736675
2013-08-30 20:00:00,IMPROVE-MammothCave,-86.148,37.132,235.0,321,35,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_30Aug/eMASL2AER_13959_10_20130830_2000_2009_20160627_1605.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_IMPROVE-MammothCave.lev20,--,10,0.5011,0.1100876469,2,0.013719937500000005,0.276608205445,0.997954863178,0.057757,0.08118600000000001,0.12182950000000001,0.1878795,nan,nan,nan,nan,nan,0.327688,nan,nan,0.39722650000000004,nan,0.5052205,0.5736675
2013-08-30 20:16:00,IMPROVE-MammothCave,-86.148,37.132,235.0,33,35,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_30Aug/eMASL2AER_13959_11_20130830_2016_2023_20160627_1606.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_IMPROVE-MammothCave.lev20,0.486,28,0.46425,0.0508412269437,1,0.0,0.290658995878,0.998036711235,0.0597,0.08522300000000001,0.12783,0.197366,nan,nan,nan,nan,nan,0.344541,nan,nan,0.416914,nan,0.529488,0.601152
2013-08-30 21:10:00,Mingo,-90.143,36.972,111.0,394,57,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_30Aug/eMASL2AER_13959_15_20130830_2110_2121_20160627_1607.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_Mingo.lev20,--,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-08-30 22:09:00,SEARCH-Centreville2,-87.25,32.903,126.0,243,20,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_30Aug/eMASL2AER_13959_19_20130830_2209_2223_20160627_1608.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/130501_131101_SEARCH-Centreville2.lev20,--,7,0.827285714286,0.136270439396,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-08-30 22:09:00,SEARCH-Centreville,-87.25,32.903,126.0,243,20,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_30Aug/eMASL2AER_13959_19_20130830_2209_2223_20160627_1608.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_SEARCH-Centreville.lev20,--,7,0.827285714286,0.136270439396,9,0.019307416135257677,0.313200934076,0.987302813779,0.06533222222222224,0.08242666666666668,0.14902522222222223,0.2075891111111111,nan,nan,nan,nan,nan,0.3600272222222223,nan,nan,0.436942,nan,0.5508165555555556,nan
2013-08-30 22:36:00,Leland_HS,-90.893,33.402,37.0,293,45,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_30Aug/eMASL2AER_13959_21_20130830_2236_2250_20160627_1608.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_Leland_HS.lev20,--,20,0.8765,0.134537169585,2,0.004375571428571422,0.399760819532,0.999977343347,nan,0.117453,0.1609485,0.26835200000000003,nan,nan,nan,nan,nan,0.47774300000000003,nan,nan,0.583305,nan,0.7231829999999999,0.8247994999999999
2013-08-02 18:32:00,CalTech,-118.126,34.137,260.0,82,5,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_03_20130802_1832_1846_20160627_1509.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_CalTech.lev20,--,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-08-02 18:32:00,USC_SEAPRISM,-118.118,33.564,31.0,269,35,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_03_20130802_1832_1846_20160627_1509.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_USC_SEAPRISM.lev20,--,0,nan,nan,2,0.0142920625,0.120334066755,0.984324714631,nan,0.061686500000000005,0.079645,nan,0.1001435,nan,0.1312535,0.117118,nan,nan,0.13281550000000003,0.147684,nan,0.16703050000000003,nan,nan
2013-08-02 18:52:00,El_Segundo,-118.382,33.913,25.0,366,1,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_04_20130802_1852_1905_20160627_1509.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_El_Segundo.lev20,--,1,1.307,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-08-02 18:52:00,Santa_Monica_Colg,-118.471,34.017,55.0,402,10,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_04_20130802_1852_1905_20160627_1509.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_Santa_Monica_Colg.lev20,--,0,nan,nan,1,0.0,0.220281813862,0.998454590584,0.06537899999999999,0.095939,0.126647,0.169501,nan,nan,nan,nan,nan,0.24157199999999998,nan,nan,0.27319899999999997,nan,0.311098,0.313175
2013-08-02 19:23:00,Fresno_2,-119.773,36.785,100.0,218,34,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_06_20130802_1923_1935_20160627_1510.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_Fresno_2.lev20,--,1,0.595,0.0,5,0.002693117353051922,0.0400558294381,0.877172102845,nan,-0.004131999999999999,0.0236914,0.0308836,nan,nan,nan,nan,nan,0.047680400000000005,nan,nan,0.039576200000000006,nan,0.0494556,0.0366358
2013-08-02 22:53:00,NEON-SoaprootSaddle,-119.281,37.037,1360.0,307,8,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_18_20130802_2253_2323_20160627_1514.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_NEON-SoaprootSaddle.lev20,-0.03,48,-0.0315,0.00546580277727,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-08-27 21:12:00,Upper_Buffalo,-93.203,35.826,722.0,633,35,/Volumes/NASA_Spencer/SEAC4RS/DATA/eMAS_Data/Aug/Emas_27Aug/eMASL2AER_13958_19_20130827_2112_2133_20160627_1558.hdf,/Volumes/NASA_Spencer/SEAC4RS/DATA/Aeronet_Data/920801_160611_Upper_Buffalo.lev20,0.237,28,0.253214285714,0.0381270031257,1,0.0,0.128155966707,0.996186796637,nan,0.036731,0.054702999999999995,0.080134,nan,nan,nan,nan,nan,0.160851,nan,nan,0.187444,nan,0.22549499999999997,0.266856
